ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,Column3,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,OrderDate,DueDate,ShipDate,Customerfullname,UnitPrice2,Product Subcategory,Product Name,Date,   Year,   Monthno,  Monthfullname,   Quarter,  Year-Month,  Weekdayno,weekdaysname,Financial Month,Financial Quarter,Sale Amount,Production cost ,Profit,Gender,Org Product Name,Territory Region,Territory Country
578,20130715,20130727,20130722,26963,1,100,8,8,SO62216,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,41470,41482,41477,Meredith Arun,1214.85,Touring Bikes,"Touring-2000 Blue, 50",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,1214.85,755.1508,459.6992,F,CM ,Germany,Germany
479,20130715,20130727,20130722,26963,1,100,8,8,SO62216,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,41470,41482,41477,Meredith Arun,8.99,Bottles and Cages,Road Bottle Cage,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,8.99,3.3623,5.6277,F,Accessories,Germany,Germany
477,20130715,20130727,20130722,26963,1,100,8,8,SO62216,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41470,41482,41477,Meredith Arun,4.99,Bottles and Cages,Water Bottle - 30 oz.,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,4.99,1.8663,3.1237,F,Accessories,Germany,Germany
225,20130715,20130727,20130722,26963,1,100,8,8,SO62216,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41470,41482,41477,Meredith Arun,8.99,Caps,AWC Logo Cap,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,8.99,6.9223,2.0677,F,Clothing,Germany,Germany
583,20130715,20130727,20130722,23432,1,6,9,9,SO62217,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,41470,41482,41477,Jordan Roberts,1700.99,Road Bikes,"Road-350-W Yellow, 48",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,1700.99,1082.51,618.48,M,CM ,Australia,Australia
214,20130715,20130727,20130722,23432,1,6,9,9,SO62217,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41470,41482,41477,Jordan Roberts,34.99,Helmets,"Sport-100 Helmet, Red",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,34.99,13.0863,21.9037,M,Accessories,Australia,Australia
378,20130715,20130727,20130722,20613,1,6,9,9,SO62218,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,41470,41482,41477,Lindsay Raje,2443.35,Road Bikes,"Road-250 Black, 52",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,2443.35,1554.9479,888.4021,F,CM ,Australia,Australia
214,20130715,20130727,20130722,20613,1,6,9,9,SO62218,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41470,41482,41477,Lindsay Raje,34.99,Helmets,"Sport-100 Helmet, Red",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,34.99,13.0863,21.9037,F,Accessories,Australia,Australia
390,20130715,20130727,20130722,25234,1,6,9,9,SO62219,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,41470,41482,41477,Monica Patel,1120.49,Road Bikes,"Road-550-W Yellow, 48",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,1120.49,713.0798,407.4102,F,CM ,Australia,Australia
491,20130715,20130727,20130722,25234,1,6,9,9,SO62219,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,41470,41482,41477,Monica Patel,53.99,Jerseys,"Short-Sleeve Classic Jersey, XL",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,53.99,41.5723,12.4177,F,Clothing,Australia,Australia
359,20130715,20130727,20130722,13115,1,6,9,9,SO62220,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,41470,41482,41477,Clarence Wu,2294.99,Mountain Bikes,"Mountain-200 Black, 38",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,2294.99,1251.9813,1043.0087,M,CM ,Australia,Australia
480,20130715,20130727,20130722,13115,1,6,9,9,SO62220,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41470,41482,41477,Clarence Wu,2.29,Tires and Tubes,Patch Kit/8 Patches,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,2.29,0.8565,1.4335,M,Accessories,Australia,Australia
363,20130715,20130727,20130722,13131,2,6,9,9,SO62221,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,41470,41482,41477,Briana Diaz,2294.99,Mountain Bikes,"Mountain-200 Black, 46",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,2294.99,1251.9813,1043.0087,F,CM ,Australia,Australia
357,20130715,20130727,20130722,11031,1,6,9,9,SO62222,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,41470,41482,41477,Theresa Ramos,2319.99,Mountain Bikes,"Mountain-200 Silver, 46",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,2319.99,1265.6195,1054.3705,F,CM ,Australia,Australia
480,20130715,20130727,20130722,11031,1,6,9,9,SO62222,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41470,41482,41477,Theresa Ramos,2.29,Tires and Tubes,Patch Kit/8 Patches,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,2.29,0.8565,1.4335,F,Accessories,Australia,Australia
577,20130715,20130727,20130722,25421,1,100,1,1,SO62223,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,41470,41482,41477,Marcus Lewis,1214.85,Touring Bikes,"Touring-2000 Blue, 46",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,1214.85,755.1508,459.6992,M,CM ,Northwest,United States
222,20130715,20130727,20130722,25421,1,100,1,1,SO62223,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41470,41482,41477,Marcus Lewis,34.99,Helmets,"Sport-100 Helmet, Blue",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,34.99,13.0863,21.9037,M,Accessories,Northwest,United States
586,20130715,20130727,20130722,26617,1,100,4,4,SO62224,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,41470,41482,41477,Isaiah Peterson,742.35,Touring Bikes,"Touring-3000 Blue, 50",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,742.35,461.4448,280.9052,M,CM ,Southwest,United States
477,20130715,20130727,20130722,26617,1,100,4,4,SO62224,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41470,41482,41477,Isaiah Peterson,4.99,Bottles and Cages,Water Bottle - 30 oz.,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,4.99,1.8663,3.1237,M,Accessories,Southwest,United States
479,20130715,20130727,20130722,26617,1,100,4,4,SO62224,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,41470,41482,41477,Isaiah Peterson,8.99,Bottles and Cages,Road Bottle Cage,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,8.99,3.3623,5.6277,M,Accessories,Southwest,United States
489,20130715,20130727,20130722,26617,1,100,4,4,SO62224,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,41470,41482,41477,Isaiah Peterson,53.99,Jerseys,"Short-Sleeve Classic Jersey, M",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,53.99,41.5723,12.4177,M,Clothing,Southwest,United States
563,20130715,20130727,20130722,26058,1,100,4,4,SO62225,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,41470,41482,41477,Faith Stewart,2384.07,Touring Bikes,"Touring-1000 Yellow, 54",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,2384.07,1481.9379,902.1321,F,CM ,Southwest,United States
489,20130715,20130727,20130722,26058,1,100,4,4,SO62225,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,41470,41482,41477,Faith Stewart,53.99,Jerseys,"Short-Sleeve Classic Jersey, M",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,53.99,41.5723,12.4177,F,Clothing,Southwest,United States
388,20130715,20130727,20130722,19681,1,19,6,6,SO62226,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,41470,41482,41477,Morgan King,1120.49,Road Bikes,"Road-550-W Yellow, 44",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,1120.49,713.0798,407.4102,F,CM ,Canada,Canada
214,20130715,20130727,20130722,19681,1,19,6,6,SO62226,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41470,41482,41477,Morgan King,34.99,Helmets,"Sport-100 Helmet, Red",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,34.99,13.0863,21.9037,F,Accessories,Canada,Canada
467,20130715,20130727,20130722,19681,2,19,6,6,SO62226,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,41470,41482,41477,Morgan King,24.49,Gloves,"Half-Finger Gloves, L",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,24.49,9.1593,15.3307,F,Clothing,Canada,Canada
225,20130715,20130727,20130722,17025,1,19,6,6,SO62227,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41470,41482,41477,Ryan Taylor,8.99,Caps,AWC Logo Cap,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,8.99,6.9223,2.0677,M,Clothing,Canada,Canada
583,20130715,20130727,20130722,17025,1,19,6,6,SO62227,2,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,41470,41482,41477,Ryan Taylor,1700.99,Road Bikes,"Road-350-W Yellow, 48",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,1700.99,1082.51,618.48,M,CM ,Canada,Canada
390,20130715,20130727,20130722,20059,1,100,7,7,SO62228,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,41470,41482,41477,Madison Washington,1120.49,Road Bikes,"Road-550-W Yellow, 48",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,1120.49,713.0798,407.4102,F,CM ,France,France
237,20130715,20130727,20130722,20059,1,100,7,7,SO62228,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,41470,41482,41477,Madison Washington,49.99,Jerseys,"Long-Sleeve Logo Jersey, XL",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,49.99,38.4923,11.4977,F,Clothing,France,France
605,20130715,20130727,20130722,23226,1,100,8,8,SO62229,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,41470,41482,41477,Leonard Xie,539.99,Road Bikes,"Road-750 Black, 48",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,539.99,343.6496,196.3404,M,CM ,Germany,Germany
479,20130715,20130727,20130722,23226,1,100,8,8,SO62229,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,41470,41482,41477,Leonard Xie,8.99,Bottles and Cages,Road Bottle Cage,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,8.99,3.3623,5.6277,M,Accessories,Germany,Germany
477,20130715,20130727,20130722,23226,1,100,8,8,SO62229,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41470,41482,41477,Leonard Xie,4.99,Bottles and Cages,Water Bottle - 30 oz.,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,4.99,1.8663,3.1237,M,Accessories,Germany,Germany
214,20130715,20130727,20130722,23226,1,100,8,8,SO62229,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41470,41482,41477,Leonard Xie,34.99,Helmets,"Sport-100 Helmet, Red",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,34.99,13.0863,21.9037,M,Accessories,Germany,Germany
587,20130715,20130727,20130722,14346,1,6,9,9,SO62230,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,41470,41482,41477,Evelyn Perez,769.49,Mountain Bikes,"Mountain-400-W Silver, 38",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,769.49,419.7784,349.7116,F,CM ,Australia,Australia
225,20130715,20130727,20130722,23102,1,6,9,9,SO62231,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41470,41482,41477,Barbara Zeng,8.99,Caps,AWC Logo Cap,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,8.99,6.9223,2.0677,F,Clothing,Australia,Australia
605,20130715,20130727,20130722,23102,1,6,9,9,SO62231,2,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,41470,41482,41477,Barbara Zeng,539.99,Road Bikes,"Road-750 Black, 48",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,539.99,343.6496,196.3404,F,CM ,Australia,Australia
604,20130715,20130727,20130722,23321,1,6,9,9,SO62232,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,41470,41482,41477,Karl Xu,539.99,Road Bikes,"Road-750 Black, 44",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,539.99,343.6496,196.3404,M,CM ,Australia,Australia
479,20130715,20130727,20130722,23321,1,6,9,9,SO62232,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,41470,41482,41477,Karl Xu,8.99,Bottles and Cages,Road Bottle Cage,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,8.99,3.3623,5.6277,M,Accessories,Australia,Australia
477,20130715,20130727,20130722,23321,1,6,9,9,SO62232,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41470,41482,41477,Karl Xu,4.99,Bottles and Cages,Water Bottle - 30 oz.,07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,4.99,1.8663,3.1237,M,Accessories,Australia,Australia
471,20130715,20130727,20130722,23321,1,6,9,9,SO62232,4,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,41470,41482,41477,Karl Xu,63.5,Vests,"Classic Vest, S",07/15/2013,2013,7,July,Q3,2013-Jul,1,Monday,4,Q2,63.5,23.749,39.751,M,Clothing,Australia,Australia
225,20130714,20130726,20130721,11277,1,19,6,6,SO62088,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41469,41481,41476,Charles Jackson,8.99,Caps,AWC Logo Cap,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,8.99,6.9223,2.0677,M,Clothing,Canada,Canada
484,20130714,20130726,20130721,11505,1,19,6,6,SO62089,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,41469,41481,41476,Jasmine Powell,7.95,Cleaners,Bike Wash - Dissolver,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,7.95,2.9733,4.9767,F,Accessories,Canada,Canada
535,20130714,20130726,20130721,14056,1,6,9,9,SO62090,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41469,41481,41476,Nelson Sanz,24.99,Tires and Tubes,LL Mountain Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,24.99,9.3463,15.6437,M,Accessories,Australia,Australia
536,20130714,20130726,20130721,17060,1,6,9,9,SO62091,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,41469,41481,41476,Gerald Sanz,29.99,Tires and Tubes,ML Mountain Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,29.99,11.2163,18.7737,M,Accessories,Australia,Australia
528,20130714,20130726,20130721,17060,1,6,9,9,SO62091,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41469,41481,41476,Gerald Sanz,4.99,Tires and Tubes,Mountain Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,4.99,1.8663,3.1237,M,Accessories,Australia,Australia
222,20130714,20130726,20130721,17060,1,6,9,9,SO62091,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41469,41481,41476,Gerald Sanz,34.99,Helmets,"Sport-100 Helmet, Blue",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,34.99,13.0863,21.9037,M,Accessories,Australia,Australia
528,20130714,20130726,20130721,16177,1,6,9,9,SO62092,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41469,41481,41476,Bethany Nath,4.99,Tires and Tubes,Mountain Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,4.99,1.8663,3.1237,F,Accessories,Australia,Australia
536,20130714,20130726,20130721,16177,1,6,9,9,SO62092,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,41469,41481,41476,Bethany Nath,29.99,Tires and Tubes,ML Mountain Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,29.99,11.2163,18.7737,F,Accessories,Australia,Australia
465,20130714,20130726,20130721,16177,1,6,9,9,SO62092,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,41469,41481,41476,Bethany Nath,24.49,Gloves,"Half-Finger Gloves, M",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,24.49,9.1593,15.3307,F,Clothing,Australia,Australia
217,20130714,20130726,20130721,16177,1,6,9,9,SO62092,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41469,41481,41476,Bethany Nath,34.99,Helmets,"Sport-100 Helmet, Black",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,34.99,13.0863,21.9037,F,Accessories,Australia,Australia
537,20130714,20130726,20130721,21998,1,6,9,9,SO62093,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,41469,41481,41476,Erik Hernandez,35,Tires and Tubes,HL Mountain Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,35,13.09,21.91,M,Accessories,Australia,Australia
485,20130714,20130726,20130721,21998,1,6,9,9,SO62093,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41469,41481,41476,Erik Hernandez,21.98,Fenders,Fender Set - Mountain,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,21.98,8.2205,13.7595,M,Accessories,Australia,Australia
489,20130714,20130726,20130721,17236,1,6,9,9,SO62094,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,41469,41481,41476,Harold Chandra,53.99,Jerseys,"Short-Sleeve Classic Jersey, M",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,53.99,41.5723,12.4177,M,Clothing,Australia,Australia
486,20130714,20130726,20130721,13003,1,6,9,9,SO62095,1,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,41469,41481,41476,Jill Hernandez,159,Bike Stands,All-Purpose Bike Stand,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,159,59.466,99.534,F,Accessories,Australia,Australia
581,20130714,20130726,20130721,21067,1,98,10,10,SO62096,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,41469,41481,41476,Frank Jimenez,1700.99,Road Bikes,"Road-350-W Yellow, 42",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,1700.99,1082.51,618.48,M,CM ,United Kingdom,United Kingdom
363,20130714,20130726,20130721,15695,1,98,10,10,SO62097,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,41469,41481,41476,Bruce Gomez,2294.99,Mountain Bikes,"Mountain-200 Black, 46",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,2294.99,1251.9813,1043.0087,M,CM ,United Kingdom,United Kingdom
478,20130714,20130726,20130721,15695,1,98,10,10,SO62097,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,41469,41481,41476,Bruce Gomez,9.99,Bottles and Cages,Mountain Bottle Cage,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,9.99,3.7363,6.2537,M,Accessories,United Kingdom,United Kingdom
217,20130714,20130726,20130721,15695,1,98,10,10,SO62097,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41469,41481,41476,Bruce Gomez,34.99,Helmets,"Sport-100 Helmet, Black",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,34.99,13.0863,21.9037,M,Accessories,United Kingdom,United Kingdom
529,20130714,20130726,20130721,29009,1,100,4,4,SO62098,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41469,41481,41476,Stanley Arun,3.99,Tires and Tubes,Road Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,3.99,1.4923,2.4977,M,Accessories,Southwest,United States
539,20130714,20130726,20130721,29009,1,100,4,4,SO62098,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41469,41481,41476,Stanley Arun,24.99,Tires and Tubes,ML Road Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,24.99,9.3463,15.6437,M,Accessories,Southwest,United States
541,20130714,20130726,20130721,26794,1,100,1,1,SO62099,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,41469,41481,41476,Michele Dominguez,28.99,Tires and Tubes,Touring Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,28.99,10.8423,18.1477,F,Accessories,Northwest,United States
530,20130714,20130726,20130721,26794,1,100,1,1,SO62099,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41469,41481,41476,Michele Dominguez,4.99,Tires and Tubes,Touring Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,4.99,1.8663,3.1237,F,Accessories,Northwest,United States
480,20130714,20130726,20130721,26794,1,100,1,1,SO62099,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41469,41481,41476,Michele Dominguez,2.29,Tires and Tubes,Patch Kit/8 Patches,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,2.29,0.8565,1.4335,F,Accessories,Northwest,United States
484,20130714,20130726,20130721,26794,1,100,1,1,SO62099,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,41469,41481,41476,Michele Dominguez,7.95,Cleaners,Bike Wash - Dissolver,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,7.95,2.9733,4.9767,F,Accessories,Northwest,United States
541,20130714,20130726,20130721,26254,1,100,1,1,SO62100,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,41469,41481,41476,Seth Henderson,28.99,Tires and Tubes,Touring Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,28.99,10.8423,18.1477,M,Accessories,Northwest,United States
530,20130714,20130726,20130721,26254,1,100,1,1,SO62100,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41469,41481,41476,Seth Henderson,4.99,Tires and Tubes,Touring Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,4.99,1.8663,3.1237,M,Accessories,Northwest,United States
535,20130714,20130726,20130721,26079,1,100,1,1,SO62101,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41469,41481,41476,Ryan Robinson,24.99,Tires and Tubes,LL Mountain Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,24.99,9.3463,15.6437,M,Accessories,Northwest,United States
528,20130714,20130726,20130721,26079,1,100,1,1,SO62101,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41469,41481,41476,Ryan Robinson,4.99,Tires and Tubes,Mountain Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,4.99,1.8663,3.1237,M,Accessories,Northwest,United States
222,20130714,20130726,20130721,26079,1,100,1,1,SO62101,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41469,41481,41476,Ryan Robinson,34.99,Helmets,"Sport-100 Helmet, Blue",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,34.99,13.0863,21.9037,M,Accessories,Northwest,United States
536,20130714,20130726,20130721,23734,1,100,1,1,SO62102,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,41469,41481,41476,Melanie Wood,29.99,Tires and Tubes,ML Mountain Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,29.99,11.2163,18.7737,F,Accessories,Northwest,United States
528,20130714,20130726,20130721,23734,1,100,1,1,SO62102,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41469,41481,41476,Melanie Wood,4.99,Tires and Tubes,Mountain Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,4.99,1.8663,3.1237,F,Accessories,Northwest,United States
214,20130714,20130726,20130721,23734,1,100,1,1,SO62102,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41469,41481,41476,Melanie Wood,34.99,Helmets,"Sport-100 Helmet, Red",07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,34.99,13.0863,21.9037,F,Accessories,Northwest,United States
536,20130714,20130726,20130721,23054,1,100,1,1,SO62103,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,41469,41481,41476,David Moore,29.99,Tires and Tubes,ML Mountain Tire,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,29.99,11.2163,18.7737,M,Accessories,Northwest,United States
529,20130714,20130726,20130721,24978,1,100,1,1,SO62104,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41469,41481,41476,Kaylee Stewart,3.99,Tires and Tubes,Road Tire Tube,07/14/2013,2013,7,July,Q3,2013-Jul,7,Sunday,4,Q2,3.99,1.4923,2.4977,F,Accessories,Northwest,United States
